date,rees-0,cologne-0,andernach-0,trier-0,cochem-0,marburg-0,kaub-0,mainz-0,frankfurt-0,kleinheubach-0,steinbach-0,schweinfurt-0,worms-0,speyer-0,maxau-0,rockenau-0,lauffen-0,plochingen-0
1955-07-11,966.575,844.096,802.027,0,0,0,646.759,620.292,0,0,0,0,528.71,483.343,467.247,0,0,0
1955-07-12,922.818,816.017,776.482,0,0,0,625.875,600.632,0,0,0,0,511.895,468.792,453.151,0,0,0
1955-07-13,895.53,791.273,753.803,0,0,0,607.435,583.346,0,0,0,0,496.83,454.637,439.175,0,0,0
1955-07-14,864.131,769.306,733.439,0,0,0,590.775,567.323,0,0,0,0,482.261,441.208,426.512,0,0,0
1955-07-15,849.017,749.352,714.638,0,0,0,575.065,552.096,0,0,0,0,468.97,429.602,415.649,0,0,0
1955-07-16,824.567,730.905,697.107,0,0,0,560.563,538.37,0,0,0,0,457.332,419.303,405.751,0,0,0
1955-07-17,807.223,713.829,681.056,0,0,0,547.5,526.039,0,0,0,0,446.748,409.75,396.695,0,0,0
1955-07-18,789.558,698.181,666.509,0,0,0,535.688,515.052,0,0,0,0,437.972,402.94,394.093,0,0,0
1955-07-19,773.234,684.136,653.779,0,0,0,526.165,507.026,0,0,0,0,433.801,403.502,392.062,0,0,0
1955-07-20,758.541,672.342,644.063,0,0,0,519.495,501.794,0,0,0,0,429.512,394.571,379.748,0,0,0
1955-07-21,749.563,666.337,643.982,0,0,0,515.86,498.762,0,0,0,0,425.661,389.261,391.258,0,0,0
1955-07-22,751.424,672.388,658.892,0,0,0,522.648,513.745,0,0,0,0,464.882,459.634,529.099,0,0,0
1955-07-23,757.206,694.881,696.174,0,0,0,570.713,591.418,0,0,0,0,593.348,654.627,681.936,0,0,0
1955-07-24,771.052,748.313,777.967,0,0,0,674.294,710.736,0,0,0,0,705.226,687.352,657.35,0,0,0
1955-07-25,811.07,823.041,851.992,0,0,0,753.238,754.878,0,0,0,0,674.727,609.248,561.223,0,0,0
1955-07-26,869.292,872.209,866.313,0,0,0,737.926,698.601,0,0,0,0,587.245,516.584,479.621,0,0,0
1955-07-27,911.023,865.056,820.331,0,0,0,668.268,618.582,0,0,0,0,514.803,462.947,440.981,0,0,0
1955-07-28,933.072,815.411,751.975,0,0,0,601.953,561.526,0,0,0,0,476.483,438.54,422.879,0,0,0
1955-07-29,893.76,756.061,696.549,0,0,0,559.453,530.429,0,0,0,0,456.798,423.599,409.513,0,0,0
1955-07-30,844.997,708.405,661.271,0,0,0,535.137,512.11,0,0,0,0,442.732,411.18,397.802,0,0,0
1955-07-31,793.799,676.54,639.115,0,0,0,519.037,498.034,0,0,0,0,430.598,400.183,387.335,0,0,0
1955-08-01,755.369,655.247,622.705,0,0,0,505.78,485.678,0,0,0,0,419.63,390.235,377.815,0,0,0
1955-08-02,729.367,639.108,608.735,0,0,0,494.088,474.745,0,0,0,0,410.536,381.593,370.407,0,0,0
1955-08-03,742.099,647.147,637.31,0,0,0,512.171,512.17,0,0,0,0,441.005,392.554,399.575,0,0,0
1955-08-04,823.602,721.123,749.473,0,0,0,586.317,599.669,0,0,0,0,543.707,506.378,579.373,0,0,0
1955-08-05,886.9,818.187,853.095,0,0,0,680.957,701.831,0,0,0,0,694.995,749.316,806.92,0,0,0
1955-08-06,911.269,901.454,930.481,0,0,0,790.627,822.019,0,0,0,0,836.809,852.17,860.482,0,0,0
1955-08-07,954.602,977.904,1002.425,0,0,0,889.82,906.767,0,0,0,0,873.203,835.371,769.264,0,0,0
1955-08-08,1036.963,1050.35,1070.887,0,0,0,929.342,914.777,0,0,0,0,816.473,709.862,637.052,0,0,0
1955-08-09,1122.65,1097.592,1089.498,0,0,0,891.526,843.541,0,0,0,0,716.609,627.608,631.119,0,0,0
1955-08-10,1145.968,1072.804,1014.599,0,0,0,812.181,765.619,0,0,0,0,688.726,683.387,680.746,0,0,0
1955-08-11,1138.151,1005.68,941.345,0,0,0,772.43,752.743,0,0,0,0,705.076,668.652,635.519,0,0,0
1955-08-12,1086.982,953.713,911.589,0,0,0,761.27,740.072,0,0,0,0,662.37,602.139,571.884,0,0,0
1955-08-13,1051.127,932.75,901.711,0,0,0,741.735,715.556,0,0,0,0,614.859,561.844,542.821,0,0,0
1955-08-14,1045.149,929.249,897.427,0,0,0,725.245,700.179,0,0,0,0,613.899,568.691,585.553,0,0,0
1955-08-15,1023.704,909.091,872.935,0,0,0,719.329,707.274,0,0,0,0,664.577,663.931,693.16,0,0,0
1955-08-16,980.426,895.39,874.044,0,0,0,750.896,758.265,0,0,0,0,739.51,740.798,741.939,0,0,0
1955-08-17,969.685,910.899,911.952,0,0,0,803.022,809.304,0,0,0,0,771.784,734.355,705.771,0,0,0
1955-08-18,981.412,946.646,951.857,0,0,0,837.926,832.811,0,0,0,0,782.848,737.462,803.811,0,0,0
1955-08-19,1009.86,989.978,999.153,0,0,0,882.797,892.481,0,0,0,0,877.909,930.312,1120.829,0,0,0
1955-08-20,1059.164,1061.067,1094.578,0,0,0,992.638,1028.778,0,0,0,0,1106.542,1252.724,1583.615,0,0,0
1955-08-21,1129.894,1197.128,1274.221,0,0,0,1212.278,1288.932,0,0,0,0,1521.215,1795.29,2003.954,0,0,0
1955-08-22,1313.401,1496.033,1657.985,0,0,0,1635.576,1761.484,0,0,0,0,2007.226,2057.371,2080.573,0,0,0
1955-08-23,1674.684,1945.024,2137.551,0,0,0,2086.917,2170.86,0,0,0,0,2220.066,2142.327,2215.997,0,0,0
1955-08-24,2090.594,2311.243,2435.897,0,0,0,2319.289,2341.277,0,0,0,0,2347.255,2341.813,2362.883,0,0,0
1955-08-25,2406.325,2549.374,2605.512,0,0,0,2439.576,2444.515,0,0,0,0,2442.386,2317.328,2211.379,0,0,0
1955-08-26,2670.004,2673.286,2683.242,0,0,0,2501.623,2492.526,0,0,0,0,2350.066,2113.842,1997.026,0,0,0
1955-08-27,2755.408,2696.184,2671.749,0,0,0,2459.903,2415.635,0,0,0,0,2202.805,1998.087,2021.504,0,0,0
1955-08-28,2719.044,2636.197,2582.967,0,0,0,2359.052,2314.764,0,0,0,0,2193.026,2125.26,2153.859,0,0,0
1955-08-29,2677.625,2569.427,2524.943,0,0,0,2330.885,2315.003,0,0,0,0,2264.597,2140.917,2079.473,0,0,0
1955-08-30,2598.855,2552.334,2533.346,0,0,0,2344.606,2327.321,0,0,0,0,2206.983,2030.729,1945.172,0,0,0
1955-08-31,2648.278,2555.274,2530.749,0,0,0,2302.369,2264.077,0,0,0,0,2087.868,1908.363,1834.222,0,0,0
1955-09-01,2642.31,2509.769,2454.081,0,0,0,2203.556,2152.84,0,0,0,0,1969.011,1803.064,1710.758,0,0,0
1955-09-02,2556.976,2405.925,2335.729,0,0,0,2090.79,2037.7,0,0,0,0,1841.788,1650.313,1511.122,0,0,0
1955-09-03,2483.302,2304.072,2233.34,0,0,0,1970.257,1909.045,0,0,0,0,1676.252,1449.992,1310.485,0,0,0
1955-09-04,2444.765,2166.215,1956.814,166.515,0.313,0,1840.998,1775.835,0,0,0,0,1518.907,1298.068,1218.687,0,0,0
1955-09-05,2421.288,2007.217,1884.148,209.682,147.921,0,1733.365,1669.419,0,0,0,0,1435.476,1250.049,1223.796,0,0,0
1955-09-06,2286.414,1957.026,1909.678,210.332,235.991,0,1642.775,1585.5,0,0,0,0,1402.173,1253.185,1201.323,0,0,0
1955-09-07,2208.689,1946.261,1889.26,193.694,227.336,0,1577.424,1532.888,0,0,0,0,1363.422,1191.571,1099.931,0,0,0
1955-09-08,2141.493,1909.713,1835.783,188.142,213.453,0,1538.538,1499.249,0,0,0,0,1299.834,1099.756,1022.143,0,0,0
1955-09-09,2090.47,1854.169,1780.547,184.271,210.956,0,1489.109,1441.25,0,0,0,0,1232.816,1046.507,1020.578,0,0,0
1955-09-10,1998.511,1781.573,1705.361,173.219,203.368,0,1415.967,1365.186,0,0,0,0,1186.665,1052.898,1027.317,0,0,0
1955-09-11,1889.042,1702.075,1620.196,0,0,0,1354.497,1313.052,0,0,0,0,1163.909,1023.47,951.299,0,0,0
1955-09-12,1806.193,1631.151,1564.13,0,0,0,1309.424,1270.281,0,0,0,0,1107.263,942.718,873.518,0,0,0
1955-09-13,1730.381,1565.552,1500.27,0,0,0,1250.4,1203.373,0,0,0,0,1028.258,878.212,826.968,0,0,0
1955-09-14,1643.894,1489.924,1416.296,0,0,0,1173.98,1123.765,0,0,0,0,962.508,827.463,784.273,0,0,0
1955-09-15,1586.484,1405.165,1330.686,0,0,0,1098.992,1051.725,0,0,0,0,907.087,785.052,746.199,0,0,0
1955-09-16,1506.796,1323.502,1252.357,0,0,0,1033.305,990.048,0,0,0,0,858.913,746.705,712.453,0,0,0
1955-09-17,1434.572,1250.114,1183.927,0,0,0,976.764,936.802,0,0,0,0,814.436,710.426,682.128,0,0,0
1955-09-18,1354.364,1185.091,1123.867,0,0,0,926.688,889.115,0,0,0,0,774.562,679.328,654.695,0,0,0
1955-09-19,1284.062,1130.884,1076.735,0,0,0,889.711,860.321,0,0,0,0,741.683,652.778,630.276,0,0,0
1955-09-20,1244.218,1098.008,1055.027,0,0,0,872.008,847.928,0,0,0,0,716.334,630.904,609.785,0,0,0
1955-09-21,1213.714,1080.093,1039.819,0,0,0,853.329,823.698,0,0,0,0,694.422,612.375,590.891,0,0,0
1955-09-22,1177.041,1055.576,1013.805,0,0,0,827.842,798.856,0,0,0,0,673.284,592.991,573.617,0,0,0
1955-09-23,1165.81,1039.089,1004.603,0,0,0,810.595,784.103,0,0,0,0,659.567,582.613,569.718,0,0,0
1955-09-24,1153.77,1024.994,988.901,0,0,0,795.388,769.44,0,0,0,0,657.332,590.739,584.98,0,0,0
1955-09-25,1152.47,1012.735,982.031,0,0,0,796.817,783.17,0,0,0,0,674.067,607.764,594.22,0,0,0
1955-09-26,1111.665,1023.264,1010.433,0,0,0,822.97,813.681,0,0,0,0,706.917,634.897,660.844,0,0,0
1955-09-27,1119.272,1043.074,1030.497,0,0,0,849.588,841.313,0,0,0,0,754.873,731.015,722.776,0,0,0
1955-09-28,1161.816,1068.378,1056.987,0,0,0,888.58,888.691,0,0,0,0,785.605,699.467,653.792,0,0,0
1955-09-29,1213.165,1111.792,1103.514,0,0,0,919.778,904.142,0,0,0,0,744.497,633.039,605.527,0,0,0
1955-09-30,1248.662,1136.792,1107.349,0,0,0,898.089,860.579,0,0,0,0,701.795,617.293,594.85,0,0,0
1955-10-01,1253.516,1112.15,1058.745,0,0,0,851.416,814.752,0,0,0,0,677.904,596.337,573.696,0,0,0
1955-10-02,1221.63,1069.099,1017.08,0,0,0,821.213,795.451,0,0,0,0,672.507,596.671,607.134,0,0,0
1955-10-03,1176.999,1046.81,1018.527,0,0,0,829.819,822.319,0,0,0,0,727.906,690.176,724.131,0,0,0
1955-10-04,1168.955,1073.162,1001.07,0,0,0,898.673,912.817,0,0,0,0,836.147,800.882,838.32,0,0,0
1955-10-05,1237.715,1119.196,1038.229,175.521,0.318,0,1011.901,1030.757,0,0,0,0,943.273,892.035,940.918,0,0,0
1955-10-06,1290.625,1164.279,1171.221,208.886,157.909,0,1114.173,1120.605,0,0,0,0,1030.694,991.035,1041.271,0,0,0
1955-10-07,1328.498,1301.675,1371.933,194.785,224.97,0,1184.263,1183.817,0,0,0,0,1104.118,1060.791,1038.494,0,0,0
1955-10-08,1420.533,1445.526,1472.952,178.386,207.759,0,1235.829,1230.072,0,0,0,0,1123.809,1011.059,915.997,0,0,0
1955-10-09,1526.672,1500.221,1472.149,0,0,0,1247.025,1222.414,0,0,0,0,1054.313,896.93,820.127,0,0,0
1955-10-10,1580.943,1480.414,1430.294,0,0,0,1194.326,1146.765,0,0,0,0,953.384,818.121,768.707,0,0,0
1955-10-11,1561.997,1414.559,1343.289,0,0,0,1102,1046.685,0,0,0,0,875.743,765.808,724.61,0,0,0
1955-10-12,1511.689,1334.721,1259.361,0,0,0,1026.152,984.566,0,0,0,0,834.769,725.589,700.526,0,0,0
1955-10-13,1493.502,1258.066,1095.651,158.822,0.319,0,1014.245,996,0,0,0,0,864.211,766.225,846.627,0,0,0
1955-10-14,1506.14,1225.425,1182.491,180.232,119.908,0,1099.507,1107.371,0,0,0,0,1020.072,992.426,1216.228,0,0,0
1955-10-15,1566.305,1386.128,1379.672,373.105,281.883,0,1186.482,1083.955,7.774,0,0,0,1189.037,1430.358,1817.227,90.823,0,0
1955-10-16,1726.46,1696.407,1807.335,466.698,470.064,0,1408.4,1490.818,181.74,0,0,0,1839.49,2173.747,2426.122,204.122,0,0
1955-10-17,2081.27,2220.962,2421.312,478.345,530.671,0,2060.681,2221.66,182.829,0,0,0,2571.213,2564.305,2513.309,188.974,0,0
1955-10-18,2554.34,2857.78,3043.582,435.028,504.052,0,2658.249,2726.996,0,0,0,0,2662.284,2394.205,2208.81,0,0,0
1955-10-19,3072.114,3230.942,3296.19,387.864,452.406,0,2792.496,2745.443,0,0,0,0,2408.741,2078.454,1867.551,0,0,0
1955-10-20,3313.237,3260.018,3174.742,351.37,408.355,0,2606.678,2499.212,0,0,0,0,2099.234,1773.235,1583.359,0,0,0
1955-10-21,3318.894,3036.581,2873.146,322.121,373.334,0,2318.958,2200.864,0,0,0,0,1823.773,1534.413,1379.101,0,0,0
1955-10-22,3103.953,2726.227,2556.582,297.491,344.287,0,2050.54,1941.067,0,0,0,0,1607.718,1356.467,1227.65,0,0,0
1955-10-23,2762.027,2448.771,2293.553,276.112,319.279,0,1827.151,1732.681,0,0,0,0,1440.805,1220.766,1116.444,0,0,0
1955-10-24,2567.848,2215.122,2073.874,256.9,297.227,0,1648.692,1566.458,0,0,0,0,1311.799,1119.529,1033.736,0,0,0
1955-10-25,2306.026,2016.703,1895.685,240.336,277.601,0,1506.036,1434.517,0,0,0,0,1211.054,1039.134,963.699,0,0,0
1955-10-26,2076.998,1857.047,1753.386,225.705,260.514,0,1393.82,1331.623,0,0,0,0,1128.91,969.199,903.869,0,0,0
1955-10-27,2014.006,1762.407,1679.563,238.403,249.323,0,1341.864,1296.395,0,0,0,0,1089.251,920.36,880.23,0,0,0
1955-10-28,2019.316,1742.55,1681.846,263.035,281.032,0,1334.706,1286.536,0,0,0,0,1088.892,933.209,953.72,0,0,0
1955-10-29,1933.336,1725.052,1676.596,257.45,294.324,0,1309.115,1260.751,0,0,0,0,1101.798,1008.245,996.156,0,0,0
1955-10-30,1888.35,1718.467,1668.622,252.151,283.727,0,1306.647,1272.33,0,0,0,0,1124.56,990.768,920.834,0,0,0
1955-10-31,1899.025,1733.27,1687.201,260.29,286.327,0,1329.077,1296.104,0,0,0,0,1100.123,935.85,891.949,0,0,0
1955-11-01,1930.975,1759.44,1710.742,262.679,295.994,0,1334.763,1292.566,0,0,0,0,1071.996,927.454,900.993,0,0,0
1955-11-02,1964.726,1763.597,1704.819,251.498,293.275,0,1317.564,1271.691,0,0,0,0,1061.137,921.269,878.293,0,0,0
1955-11-03,1966.353,1741.664,1673.423,237.417,277.659,0,1295.811,1252.975,0,0,0,0,1047.166,893.723,860.588,0,0,0
1955-11-04,1932.747,1706.231,1635.564,227.891,264.439,0,1274.887,1232.68,0,0,0,0,1034.631,906.025,934.604,0,0,0
1955-11-05,1878.96,1652.137,1569.781,221.564,254.173,0,1200.214,1071.37,0.598,0,0,0,1073.084,988.463,1002.979,0,0,0
1955-11-06,1862.228,1610.198,1521.328,221.831,227.125,0,1175.938,1164.687,0,8.493,58.56,0,1040.829,1043.775,1091.46,81.974,0,0
1955-11-07,1887.053,1674.529,1644.087,427.244,370.471,0,1258.114,1154.442,10.097,198.619,202.67,0,1244.23,1264.753,1595.136,234.394,0,0
1955-11-08,1984.823,1906.955,1986.075,441.958,501.904,0,1509.502,1590.088,236.957,260.538,202.586,0,1803.465,1959.358,2198.111,214.099,0,0
1955-11-09,2253.218,2352.859,2504.301,404.921,471.783,0,2109.278,2232.022,288.422,239.143,0,0,2299.84,2214.889,2057.89,189.464,0,0
1955-11-10,2685.003,2840.737,2960.616,382.629,441.8,0,2537.152,2559.047,262.855,217.887,0,0,2257.08,1895.447,1658.672,0,0,0
1955-11-11,3066.616,3075.453,3077.786,358.985,419.109,0,2537.501,2449.877,237.447,0,0,0,1952.584,1604.217,1428.597,0,0,0
1955-11-12,3173.063,3004.225,2877.774,332.337,390.297,0,2291.135,2167.065,215.394,0,0,0,1703.282,1408.81,1271.257,0,0,0
1955-11-13,3079.127,2755.554,2587.741,309.024,362.517,0,2039.937,1926.922,201.653,0,0,0,1523.043,1270.96,1161.651,0,0,0
1955-11-14,2865.26,2495.78,2340.47,288.47,338.014,0,1837.976,1741.985,189.453,0,0,0,1389.964,1169.617,1077.286,0,0,0
1955-11-15,2633.152,2275.429,2143.331,270.214,316.297,0,1681.519,1598.933,178.52,0,0,0,1286.754,1087.58,1005.207,0,0,0
1955-11-16,2380.604,2096.239,1978.726,253.626,296.858,0,1553.775,1476.042,0,0,0,0,1200.201,1016.04,942.931,0,0,0
1955-11-17,2205.454,1946.691,1841.375,239.179,279.373,0,1445.645,1379.273,0,0,0,0,1124.736,953.278,888.887,0,0,0
1955-11-18,2043.896,1819.55,1725.274,226.236,263.976,0,1355.583,1294.385,0,0,0,0,1057.475,898.088,840.673,0,0,0
1955-11-19,1935.823,1709.621,1623.135,214.576,250.111,0,1274.366,1216.117,0,0,0,0,995.034,847.172,798.124,0,0,0
1955-11-20,1814.784,1615.483,1532.075,204.243,237.702,0,1200.956,1146.768,0,0,0,0,939.932,804.529,760.691,0,0,0
1955-11-21,1743.154,1536.437,1457.728,197.197,227.38,0,1141.388,1092.167,0,0,0,0,895.449,768.344,729.774,0,0,0
1955-11-22,1685.044,1475.775,1404.098,200.774,223.358,0,1096.565,1048.959,0,0,0,0,858.817,738.583,706.647,0,0,0
1955-11-23,1610.947,1428.613,1364.638,204.06,232.35,0,1056.785,1008.112,0,0,0,0,826.664,713.739,682.933,0,0,0
1955-11-24,1554.354,1383.986,1322.678,194.757,230.445,0,1013.866,966.612,0,0,0,0,794.166,685.353,656.216,0,0,0
1955-11-25,1512.751,1339.584,1273.618,188.227,219.491,0,971.724,926.353,0,0,0,0,761.699,659.315,632.822,0,0,0
1955-11-26,1485.475,1293.846,1225.424,185.791,215.267,0,932.415,889.227,0,0,0,0,733.026,636.614,611.894,0,0,0
1955-11-27,1434.442,1245.498,1181.863,179.599,211.329,0,897.48,857.358,0,0,0,0,707.999,616.548,593.21,0,0,0
1955-11-28,1375.109,1202.399,1141.586,171.906,203.242,0,867.241,829.342,0,0,0,0,686.003,599.309,578.305,0,0,0
1955-11-29,1324.882,1159.24,1095.426,0,0,0,840.1,804.347,0,0,0,0,667.727,586.14,565.845,0,0,0
1955-11-30,1264.363,1116.201,1059.026,0,0,0,816.33,782.907,0,0,0,0,652.855,574.759,558.354,0,0,0
1955-12-01,1234.269,1079.552,1028.423,0,0,0,796.469,765.469,0,0,0,0,641.4,569.332,549.957,0,0,0
1955-12-02,1201.604,1049.254,1001.751,0,0,0,779.178,749.353,0,0,0,0,628.032,552.893,531.597,0,0,0
1955-12-03,1143.096,1022.403,977.441,0,0,0,762.159,732.77,0,0,0,0,614.382,536.636,519.582,0,0,0
1955-12-04,1111.05,999.97,959.596,0,0,0,752.251,729.247,0,0,0,0,626.562,557.023,584.342,0,0,0
1955-12-05,1113.492,979.698,856.296,144.418,0.331,0,797.257,803.549,0,0,0,0,708.196,669.069,676.895,0,0,0
1955-12-06,1180.551,995.091,977.496,197.665,126.473,0,912.221,925.814,0,0,0,0,815.112,717.998,722.78,0,0,0
1955-12-07,1305.365,1145.716,1192.129,188.82,214.193,0,973.033,876.798,2.739,0,0,0,896.805,778.287,787.056,0,0,0
1955-12-08,1605.766,1395.652,1410.764,393.405,319.547,0,1061.278,1069.238,152.938,43.224,0,0,1017.103,865.688,939.387,0,0,0
1955-12-09,1889.276,1727.294,1793.477,503.526,518.914,0,1272.536,1255.973,202.639,210.057,0,0,981.771,1043.955,1120.372,96.245,0,0
1955-12-10,2202.133,2090.434,2133.28,596.958,626.941,0,1427.693,1389.073,267.514,231.133,0,0,1208.519,1204.714,1315.751,220.989,0,0
1955-12-11,2449.201,2399.742,2420.74,680.992,726.498,0,1639.327,1631.475,280.544,237.466,0,0,1566.062,1490.732,1651.349,233.282,0,0
1955-12-12,2795.312,2723.829,2760.789,643.782,720.18,0,1950.831,1950.275,275.746,178.702,88.259,0,1846.456,1805.153,1843.126,172.022,115.7,0
1955-12-13,3101.168,3073.836,3109.686,801.543,839.887,0,2258.101,2234.252,237.449,257.949,220.322,0,2129.639,1965.312,2024.233,307.233,253.304,0
1955-12-14,3375.989,3458.195,3491.102,796.615,900.63,0,2581.275,2578.688,328.735,298.812,221.65,0,2460.268,2234.455,2250.023,333.803,247.819,0
1955-12-15,3668.133,3750.687,3770.483,682.695,803.871,0,2897.252,2878.477,337.931,284.332,205.441,0,2612.464,2270.431,2113.579,303.228,214.188,0
1955-12-16,3910.015,3896.049,3848.278,592.826,695.682,0,2998.443,2927.617,316.831,261.953,0,0,2468.838,2021.223,1821.365,258.781,0,0
1955-12-17,4043.541,3828.707,3704.186,526.717,616.516,0,2867.713,2750.429,291.484,242.261,0,0,2193.718,1783.611,1618.812,229.354,0,0
1955-12-18,3996.973,3583.659,3409.984,477.805,556.69,0,2613,2476.178,271.154,226.193,0,0,1963.328,1599.9,1445.23,208.693,0,0
1955-12-19,3784.27,3272.386,3095.04,439.469,510.48,0,2358.793,2233.556,253.527,211.931,0,0,1769.056,1431.48,1296.134,192.366,0,0
1955-12-20,3475.258,2988.724,2803.978,407.244,472.314,0,2138.295,2021.755,232.247,0,0,0,1595.178,1307.464,1205.729,0,0,0
1955-12-21,3182.579,2734.758,2579.768,394.25,443.501,0,1958.542,1855.344,216.813,0,0,0,1484.081,1227.509,1145.809,0,0,0
1955-12-22,2920.853,2562.055,2433.125,397.537,443.04,0,1839.847,1752.635,221.873,0,0,0,1416.137,1175.699,1116.021,0,0,0
1955-12-23,2760.818,2433.698,2328.156,389.118,441.617,0,1755.932,1679.12,218.244,0,0,0,1366.661,1155.725,1103.829,0,0,0
1955-12-24,2565.152,2332.945,2240.149,372.718,424.086,0,1689.346,1618.823,207.099,0,0,0,1332.036,1129.492,1058.96,0,0,0
1955-12-25,2467.369,2248.173,2159.01,357.59,407.575,0,1635.431,1568.81,198.351,0,0,0,1289.348,1078.094,997.558,0,0,0
1955-12-26,2404.656,2174.623,2092.441,341.888,390.5,0,1588.359,1523.027,194.402,0,0,0,1243.779,1021.336,948.629,0,0,0
1955-12-27,2350.064,2115.871,2038.76,327.68,375.084,0,1551.37,1489.732,209.407,0,0,0,1205.5,985.094,945.297,0,0,0
1955-12-28,2259.71,2057.369,1983.928,317.411,361.058,0,1514.809,1453.647,208.938,0,0,0,1169.274,986.551,936.616,0,0,0
1955-12-29,2283.178,2019.751,1946.871,324.28,355.913,0,1480.395,1419.312,203.029,0,0,0,1145.418,947.703,877.169,0,0,0
1955-12-30,2327.841,2025.188,1950.233,355.322,381.079,0,1444.728,1366.967,171.784,52.343,0,0,1111.877,898.936,838.535,0,0,0
1955-12-31,2295.59,2044.013,1972.617,379.846,424.782,0,1425.189,1360.894,206.012,217.885,0,0,1074.723,870.377,825.629,0,0,0
1956-01-01,2316.269,2063.198,1999.455,383.161,439.099,0,1438.757,1377.892,253.318,215.648,0,0,1043.396,867.148,847.047,0,0,0
1956-01-02,2386.774,2098.007,2026.509,409.863,448.734,0,1435.373,1358.277,244.633,0,0,0,1050.132,892.889,866.419,0,0,0
1956-01-03,2490.949,2144.545,2069.517,470.375,505.933,0,1416.947,1320.729,186.713,55.815,0,0,1076.48,901.461,867.644,0,0,0
1956-01-04,2608.509,2229.079,2156.54,566.739,593.534,0,1399.299,1300.84,206.392,161.939,82.603,0,957.035,919.72,898.521,73.713,0,0
1956-01-05,2757.272,2407.309,2332.343,648.97,685.86,0,1428.483,1317.255,214.13,229.602,155.219,0,1023.224,987.533,1050.853,141.717,83.021,0
1956-01-06,2988.645,2682.507,2642.948,924.178,973.575,0,1549.172,1465.162,300.715,252.814,235.224,0,1273.793,1193.038,1309.752,247.297,186.935,0
1956-01-07,3240.678,3037.481,3045.141,978.567,1116.115,0,1825.896,1785.973,356.687,324.753,194.185,44.031,1591.005,1426.51,1430.118,281.007,192.03,0
1956-01-08,3581.659,3405.222,3379.311,942.539,1076.374,0,2137.139,2085.202,372.826,286.116,178.715,199.156,1792.009,1490.139,1482.078,305.265,217.897,0
1956-01-09,3810.849,3605.268,3543.176,868.322,1020.68,0,2333.572,2257.465,355.602,302.019,276.145,222.125,1890.3,1603.24,1563.058,299.767,198.24,0
1956-01-10,3923.284,3640.326,3534.466,743.624,885.301,0,2435.458,2356.305,395.893,371.153,299.275,0,1912.845,1561.159,1409.739,261.344,0,0
1956-01-11,3938.484,3565,3438.185,635.21,758.052,0,2458.503,2359.037,412.723,357.039,267.531,0,1791.277,1403.785,1242.281,238.931,0,0
1956-01-12,3861.064,3400.801,3266.679,579.879,674.274,0,2354.334,2227.052,388.035,327.237,247.905,0,1636.098,1267.333,1149.704,233.863,0,0
1956-01-13,3691.999,3211.591,3053.957,550.85,632.403,0,2192.064,2061.185,361.003,307.059,233.177,0,1526.971,1201.471,1138.738,235.448,0,0
1956-01-14,3472.304,3007.968,2848.278,522.494,602.605,0,2048.777,1934.111,338.225,288.245,218.978,0,1469.744,1190.573,1118.143,216.03,0,0
1956-01-15,3271.807,2825.542,2687.73,493.756,568.689,0,1945.965,1847.131,317.662,270.886,206.248,0,1418.422,1135.732,1034.324,199.824,0,0
1956-01-16,3043.492,2682.764,2562.089,479.332,544.591,0,1857.869,1763.002,298.469,253.104,0,0,1340.746,1059.217,969.957,186.318,0,0
1956-01-17,2883.19,2557.569,2443.042,476.896,534.326,0,1757.822,1661.738,278.953,237.658,0,0,1251.052,1000.664,927.04,0,0,0
1956-01-18,2753.276,2444.719,2326.644,475.01,531.693,0,1631.501,1515.991,257.371,167.592,82.38,0,1041.3,959.3,902.617,87.866,0,0
1956-01-19,2671.399,2329.737,2203.27,471.455,529.51,0,1489.516,1367.469,200.564,225.668,201.396,0,1071.843,953.184,939.724,202.681,0,0
